css-4rbku5 href,css-4rbku5 href 2,css-901oao 2,UserId,css-901oao 4,Tweet_Url,Date-Time,Tweets,css-4rbku5 href 5,css-9pa8cd src 2,Comments,Retweets,Likes,css-4rbku5 href 6,r-4qtqp9 src 2
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1491384282455375872,"Feb 9, 2022",nigga go to sleep,https://twitter.com/ishowspeedsui/status/1491384282455375872/photo/1,https://pbs.twimg.com/media/FLJ2GYPXIAEyuPE?format=jpg&name=medium,146,105,6.4K,https://twitter.com/ishowspeedsui/status/1491384282455375872/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1480427313691045888,"Jan 10, 2022",WE BACK YESSIR SPEEDGANG 4L,https://twitter.com/ishowspeedsui/status/1480427313691045888/photo/1,https://pbs.twimg.com/media/FIuIyzVXsAMMRvV?format=jpg&name=small,340,294,5.5K,https://twitter.com/ishowspeedsui/status/1480427313691045888/analytics,https://abs-0.twimg.com/emoji/v2/svg/2764.svg
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1480421862538633217,"Jan 10, 2022",Can i please stream again im not a young minor and my mom and dad know i stream. Pleaseee i am not a young minor please reconsider this,https://twitter.com/ishowspeedsui/status/1480421862538633217/photo/1,https://pbs.twimg.com/media/FIuD1kzWYAAHBHf?format=jpg&name=medium,453,619,7.1K,https://twitter.com/ishowspeedsui/status/1480421862538633217/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1470883465507880964,"Dec 15, 2021",bye,https://twitter.com/ishowspeedsui/status/1470883465507880964/photo/1,https://pbs.twimg.com/media/FGmgt1xXIAM3SRe?format=jpg&name=medium,938,1.1K,8.8K,https://twitter.com/ishowspeedsui/status/1470883465507880964/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1463327629143064576,"Nov 24, 2021",NEW MERCH IS OUT,https://twitter.com/ishowspeedsui/status/1463327629143064576/photo/1,https://pbs.twimg.com/media/FE7IuBJWQAA2QJc?format=jpg&name=small,97,56,1.3K,https://twitter.com/ishowspeedsui/status/1463327629143064576/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1445161292533207052,"Oct 5, 2021",,https://twitter.com/ishowspeedsui/status/1445161292533207052/photo/1,https://pbs.twimg.com/media/FA4-iKxXMAcFBl6?format=jpg&name=900x900,308,228,8.3K,https://twitter.com/ishowspeedsui/status/1445161292533207052/analytics,
https://twitter.com/VirgilFiles,https://twitter.com/VirgilFiles,trispints,@VirgilFiles,·,https://twitter.com/VirgilFiles/status/1440890401246924802,"Sep 23, 2021",Yessirskii.,https://twitter.com/VirgilFiles/status/1440890401246924802/photo/1,https://pbs.twimg.com/media/E_8SLfKWYAM3fAq?format=jpg&name=medium,41,17,683,https://twitter.com/VirgilFiles/status/1440890401246924802/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1440888759428558850,"Sep 23, 2021",MERCH IS OUT -,https://twitter.com/ishowspeedsui/status/1440888759428558850/photo/1,https://pbs.twimg.com/media/E_8Qr4XWEAc5HR7?format=jpg&name=small,151,141,3.5K,https://twitter.com/ishowspeedsui/status/1440888759428558850/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1437897248231202825,"Sep 15, 2021",,https://twitter.com/ishowspeedsui/status/1437897248231202825/photo/1,https://pbs.twimg.com/media/E_Rv7RlUcAQ6wB9?format=jpg&name=900x900,645,853,45K,https://twitter.com/ishowspeedsui/status/1437897248231202825/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1435739108932939785,"Sep 9, 2021",,https://twitter.com/ishowspeedsui/status/1435739108932939785/photo/1,https://pbs.twimg.com/media/E-zFGY9VcAAU1Vi?format=jpg&name=small,295,318,17K,https://twitter.com/ishowspeedsui/status/1435739108932939785/analytics,https://abs-0.twimg.com/emoji/v2/svg/1f308.svg
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1433295410190176260,"Sep 2, 2021",,,https://pbs.twimg.com/ext_tw_video_thumb/1433295249602842632/pu/img/LCVCSrrGEBNpWgbf.jpg,316,836,29K,https://twitter.com/ishowspeedsui/status/1433295410190176260/analytics,https://abs-0.twimg.com/emoji/v2/svg/1f611.svg
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1432187374209929225,"Aug 30, 2021",finally,https://twitter.com/ishowspeedsui/status/1432187374209929225/photo/1,https://pbs.twimg.com/media/E-Am00XVgAI5G1w?format=jpg&name=900x900,1.3K,1.1K,40K,https://twitter.com/ishowspeedsui/status/1432187374209929225/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1430353579223748609,"Aug 25, 2021",just why?,https://twitter.com/ishowspeedsui/status/1430353579223748609/photo/1,https://pbs.twimg.com/media/E9mi_9dXsAcxfG8?format=jpg&name=small,244,163,8.2K,https://twitter.com/ishowspeedsui/status/1430353579223748609/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1427492323550765057,"Aug 17, 2021",,https://twitter.com/ishowspeedsui/status/1427492323550765057/photo/1,https://pbs.twimg.com/media/E894s3iXEAAhqIK?format=jpg&name=900x900,543,338,7.8K,https://twitter.com/ishowspeedsui/status/1427492323550765057/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1409367542209077248,"Jun 28, 2021",,https://twitter.com/ishowspeedsui/status/1409367542209077248/photo/1,https://pbs.twimg.com/media/E48UT2iWUAAkkD7?format=jpg&name=small,205,196,6.5K,https://twitter.com/ishowspeedsui/status/1409367542209077248/analytics,https://abs-0.twimg.com/emoji/v2/svg/1f436.svg
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1408015712531136515,"Jun 24, 2021",,https://twitter.com/ishowspeedsui/status/1408015712531136515/photo/1,https://pbs.twimg.com/media/E4pG0_MXoAMaSO9?format=jpg&name=small,123,146,5.7K,https://twitter.com/ishowspeedsui/status/1408015712531136515/analytics,https://abs-0.twimg.com/emoji/v2/svg/1f436.svg
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1407915462546104324,"Jun 24, 2021",wtf is happening right now….,,,125,66,5.1K,https://twitter.com/ishowspeedsui/status/1407915462546104324/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1407528134946312192,"Jun 23, 2021",,https://twitter.com/ishowspeedsui/status/1407528134946312192/photo/1,https://pbs.twimg.com/media/E4iLYPKXEAYWT7f?format=jpg&name=small,92,95,3.3K,https://twitter.com/ishowspeedsui/status/1407528134946312192/analytics,https://abs-0.twimg.com/emoji/v2/svg/1f436.svg
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1406044895303831558,"Jun 19, 2021",wow,,,118,53,2.5K,https://twitter.com/ishowspeedsui/status/1406044895303831558/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1404995266248380417,"Jun 16, 2021",did i prove my point yet?,,,132,50,2.7K,https://twitter.com/ishowspeedsui/status/1404995266248380417/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1402824886612004864,"Jun 10, 2021",,https://twitter.com/ishowspeedsui/status/1402824886612004864/photo/1,https://pbs.twimg.com/media/E3fVzDtWUAI-c9J?format=jpg&name=small,119,83,2.9K,https://twitter.com/ishowspeedsui/status/1402824886612004864/analytics,https://abs-0.twimg.com/emoji/v2/svg/2b50.svg
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1402094230558892033,"Jun 8, 2021",,https://twitter.com/ishowspeedsui/status/1402094230558892033/photo/1,https://pbs.twimg.com/media/E3U9RXlXIAg8XuK?format=jpg&name=small,102,35,1.7K,https://twitter.com/ishowspeedsui/status/1402094230558892033/analytics,https://abs-0.twimg.com/emoji/v2/svg/1f436.svg
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,why am i’m going through all this stuff like i really don’t under stand,https://twitter.com/ishowspeedsui/status/1400174946555400204,"Jun 3, 2021",66,https://twitter.com/ishowspeedsui/status/1400174946555400204/photo/1,https://pbs.twimg.com/media/E25rsRjWQAE1Stu?format=jpg&name=medium,38,1.4K,,https://twitter.com/ishowspeedsui/status/1400174946555400204/analytics,https://abs-0.twimg.com/emoji/v2/svg/1f54a.svg
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1400185712339718145,"Jun 3, 2021",if anybody has a spare account i can use i will really appreciate it i just need one for stream,,,24,15,999,https://twitter.com/ishowspeedsui/status/1400185712339718145/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,i’m really about to kill my self,https://twitter.com/ishowspeedsui/status/1399987063525679105,"Jun 2, 2021",118,https://twitter.com/ishowspeedsui/status/1399987063525679105/photo/1,https://pbs.twimg.com/media/E23A0EDXwAMOSI0?format=jpg&name=medium,41,1.2K,,https://twitter.com/ishowspeedsui/status/1399987063525679105/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1399987115266609153,"Jun 2, 2021",subscribe to my new,https://t.co/CC2wJTgfyW,https://pbs.twimg.com/card_img/1719285445157179392/_NTWI7SF?format=jpg&name=240x240,9,13,615,https://twitter.com/ishowspeedsui/status/1399987115266609153/analytics,https://abs-0.twimg.com/emoji/v2/svg/25b6.svg
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1393656722208796677,"May 16, 2021",,https://twitter.com/ishowspeedsui/status/1393656722208796677/photo/1,https://pbs.twimg.com/media/E1dDZs1XIAEmMtn?format=jpg&name=medium,8,13,548,https://twitter.com/ishowspeedsui/status/1393656722208796677/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1389795805003923457,"May 5, 2021",damn bro this crazy,,https://pbs.twimg.com/ext_tw_video_thumb/1389795608010104832/pu/img/CV1GSf_kzUqmZZWd.jpg,118,231,6.7K,https://twitter.com/ishowspeedsui/status/1389795805003923457/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1384341439916740608,"Apr 20, 2021",omd i’m tweaked out right now,https://twitter.com/ishowspeedsui/status/1384341439916740608/photo/1,https://pbs.twimg.com/media/EzYrM7_WUAA9SyJ?format=jpg&name=small,196,117,3.7K,https://twitter.com/ishowspeedsui/status/1384341439916740608/analytics,https://abs-0.twimg.com/emoji/v2/svg/2764.svg
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1381942198908899331,"Apr 13, 2021",damn i woke up and we trending,https://twitter.com/ishowspeedsui/status/1381942198908899331/photo/1,https://pbs.twimg.com/media/Ey2lGrqWUAEG2qW?format=jpg&name=900x900,43,31,931,https://twitter.com/ishowspeedsui/status/1381942198908899331/analytics,https://abs-0.twimg.com/emoji/v2/svg/2764.svg
https://twitter.com/NadeGrinds,https://twitter.com/NadeGrinds,Nade TNB,@NadeGrinds,·,https://twitter.com/NadeGrinds/status/1378147814929219588,"Apr 3, 2021",Vouches don’t do shit,,,42,43,1.2K,https://twitter.com/NadeGrinds/status/1378147814929219588/analytics,https://abs-0.twimg.com/emoji/v2/svg/1f602.svg
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1378126557991075840,"Apr 3, 2021",didn’t receive a logo today but i at least peaked at 3k today love y’all boys hopefully y’all check me out next time i’m out peace,https://twitter.com/ishowspeedsui/status/1378126557991075840/photo/1,https://pbs.twimg.com/media/EyAWzMUWEAMzq7V?format=jpg&name=medium,16,14,476,https://twitter.com/ishowspeedsui/status/1378126557991075840/analytics,https://abs-0.twimg.com/emoji/v2/svg/2764.svg
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1378107845732929537,"Apr 3, 2021",PLZZ COME IN MY STREAM FIRST POSTSCORER TO GET A LOGO IVE BEEN GRINDING,,,167,42,492,https://twitter.com/ishowspeedsui/status/1378107845732929537/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1378092009148284930,"Apr 3, 2021",RONNIE TUNE IN MY STREAM FOR A LOGO BEST POSTSCORER AND FIRST POSTSCORER TO GET A LOGO,,,118,45,504,https://twitter.com/ishowspeedsui/status/1378092009148284930/analytics,
https://twitter.com/NadeGrinds,https://twitter.com/NadeGrinds,Nade TNB,@NadeGrinds,·,https://twitter.com/NadeGrinds/status/1373080659317624832,"Mar 20, 2021",Thank you god for answering my prayers I’m crying right now emotions are flying rn.,,,343,359,5K,https://twitter.com/NadeGrinds/status/1373080659317624832/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1369826418318843905,"Mar 11, 2021",im out,,,23,9,252,https://twitter.com/ishowspeedsui/status/1369826418318843905/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1368326194421235712,"Mar 7, 2021",3 days left until the demon comes back,https://twitter.com/ishowspeedsui/status/1368326194421235712/photo/1,https://pbs.twimg.com/media/Ev1FaqPXcAcI9wK?format=jpg&name=900x900,10,10,260,https://twitter.com/ishowspeedsui/status/1368326194421235712/analytics,https://abs-0.twimg.com/emoji/v2/svg/1f479.svg
https://twitter.com/NadeGrinds,https://twitter.com/NadeGrinds,Nade TNB,@NadeGrinds,·,https://twitter.com/NadeGrinds/status/1368279087589044226,"Mar 7, 2021",Dudes come & go I’m already used to it. Been there seen it all.,,,6,19,500,https://twitter.com/NadeGrinds/status/1368279087589044226/analytics,
https://twitter.com/Chestlito,https://twitter.com/Chestlito,Lito,@Chestlito,·,https://twitter.com/Chestlito/status/1367821089578057728,"Mar 5, 2021",,,https://pbs.twimg.com/ext_tw_video_thumb/1367821043088392192/pu/img/4NZeR9TlM-YEY66B.jpg,4,33,389,https://twitter.com/Chestlito/status/1367821089578057728/analytics,https://abs-0.twimg.com/emoji/v2/svg/1f923.svg
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,i’m banned on yt,https://twitter.com/ishowspeedsui/status/1366875939494367238,"Mar 3, 2021",6,https://t.co/ct4qSB45LU,https://pbs.twimg.com/card_img/1719866694162595840/BMrTIVjZ?format=jpg&name=240x240,4,172,,https://twitter.com/ishowspeedsui/status/1366875939494367238/analytics,https://abs-0.twimg.com/emoji/v2/svg/1f494.svg
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1366876168788574212,"Mar 3, 2021",,https://twitter.com/ishowspeedsui/status/1366876168788574212/photo/1,https://pbs.twimg.com/media/EvgeoIsXYAUzK-w?format=jpg&name=900x900,4,4,177,https://twitter.com/ishowspeedsui/status/1366876168788574212/analytics,
https://twitter.com/theOficalEffect,https://twitter.com/theOficalEffect,Effect ꤶ,@theOficalEffect,·,https://twitter.com/theOficalEffect/status/1353155294390530048,"Jan 24, 2021",no wayy,https://twitter.com/theOficalEffect/status/1353155294390530048/photo/1,https://pbs.twimg.com/media/EsdfkTnXMAECjs8?format=jpg&name=small,2,9,112,https://twitter.com/theOficalEffect/status/1353155294390530048/analytics,
https://twitter.com/NFDragon52,https://twitter.com/NFDragon52,NFDragon (Overlays),@NFDragon52,·,https://twitter.com/NFDragon52/status/1344734278815387649,"Jan 1, 2021",Recent 2K Thumbnail for,https://twitter.com/NFDragon52/status/1344734278815387649/photo/1,https://pbs.twimg.com/media/Eql0ZjLUwAIzKYA?format=jpg&name=small,4,13,98,https://twitter.com/NFDragon52/status/1344734278815387649/analytics,
https://twitter.com/NFDragon52,https://twitter.com/NFDragon52,NFDragon (Overlays),@NFDragon52,·,https://twitter.com/NFDragon52/status/1341460810707582977,"Dec 23, 2020",Recent 2K Thumbnails For,https://twitter.com/NFDragon52/status/1341460810707582977/photo/1,https://pbs.twimg.com/media/Ep3TA8kVoAAIDyQ?format=jpg&name=360x360,5,10,100,https://twitter.com/NFDragon52/status/1341460810707582977/analytics,
https://twitter.com/NFDragon52,https://twitter.com/NFDragon52,NFDragon (Overlays),@NFDragon52,·,https://twitter.com/NFDragon52/status/1336054158877573120,"Dec 8, 2020",Recent 2K Thumbnail for,https://twitter.com/NFDragon52/status/1336054158877573120/photo/1,https://pbs.twimg.com/media/Eoqd4NTVoAAeAC3?format=jpg&name=small,2,9,79,https://twitter.com/NFDragon52/status/1336054158877573120/analytics,
https://twitter.com/Stahtistics_,https://twitter.com/Stahtistics_,TeeJay,@Stahtistics_,·,https://twitter.com/Stahtistics_/status/1332511143986925568,"Nov 28, 2020",No cap I know we didn’t win we just got launched to Afghanistan but,,,7,12,219,https://twitter.com/Stahtistics_/status/1332511143986925568/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1330407861873233921,"Nov 22, 2020",Appreciate you for joining my stream and showing support,https://twitter.com/ishowspeedsui/status/1330407861873233921/photo/1,https://pbs.twimg.com/media/EnaO5ZOXMAY88JY?format=jpg&name=900x900,4,8,214,https://twitter.com/ishowspeedsui/status/1330407861873233921/analytics,https://abs-0.twimg.com/emoji/v2/svg/2705.svg
https://twitter.com/DoubleH_YT,https://twitter.com/DoubleH_YT,Double H,@DoubleH_YT,·,https://twitter.com/DoubleH_YT/status/1328969691172319233,"Nov 18, 2020","1 wish that I have that nobody talks about is having a 1v1 court IN THE PARKS. Not in a back alley, not in a garage, not in rookieville, not in a event, IN THE ACTUAL PARKS. 

RETWEET IF YOU AGREE!",,,12,54,290,https://twitter.com/DoubleH_YT/status/1328969691172319233/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,I was live streaming and youtube took it down as inappropriate content but they said it it did not affect my channel in no ways. But no I can’t live stream can you please help me,https://twitter.com/ishowspeedsui/status/1315510453074878464,"Oct 12, 2020",6,https://t.co/vZ0tliJUTt,https://pbs.twimg.com/card_img/1719277695547146240/Q2d5twpv?format=jpg&name=240x240,7,116,,https://twitter.com/ishowspeedsui/status/1315510453074878464/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,,https://twitter.com/ishowspeedsui/status/1315510568158212096,"Oct 12, 2020",2,https://twitter.com/ishowspeedsui/status/1315510568158212096/photo/1,https://pbs.twimg.com/media/EkGh4yXWsAA-PLO?format=jpg&name=900x900,4,113,,https://twitter.com/ishowspeedsui/status/1315510568158212096/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1315510734655193088,"Oct 12, 2020",,,,2,3,87,https://twitter.com/ishowspeedsui/status/1315510734655193088/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,,https://twitter.com/ishowspeedsui/status/1315510535950131201,"Oct 12, 2020",3,https://twitter.com/ishowspeedsui/status/1315510535950131201/photo/1,https://pbs.twimg.com/media/EkGh247XcAU9mbf?format=jpg&name=900x900,4,110,,https://twitter.com/ishowspeedsui/status/1315510535950131201/analytics,
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1315510695816056833,"Oct 12, 2020",,,,5,3,94,https://twitter.com/ishowspeedsui/status/1315510695816056833/analytics,
https://twitter.com/NFDragon52,https://twitter.com/NFDragon52,NFDragon (Overlays),@NFDragon52,·,https://twitter.com/NFDragon52/status/1308200064163221504,"Sep 22, 2020",seeing your thumbnail do numbers is the best thing,https://twitter.com/NFDragon52/status/1308200064163221504/photo/1,https://pbs.twimg.com/media/Eieo-EhXsAAzyS9?format=jpg&name=small,3,7,83,https://twitter.com/NFDragon52/status/1308200064163221504/analytics,
https://twitter.com/VigylOnYT,https://twitter.com/VigylOnYT,Vigyl,@VigylOnYT,·,https://twitter.com/VigylOnYT/status/1305319530445635584,"Sep 14, 2020",Might not be streamin for a while cuz some weird dudes got my ip and is saying if I don’t give em a shoutout they gon keep booting me,,,4,7,75,https://twitter.com/VigylOnYT/status/1305319530445635584/analytics,https://abs-0.twimg.com/emoji/v2/svg/1f926-1f3fd-200d-2642-fe0f.svg
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1293363397401153536,"Aug 12, 2020",IM REALLY STARTING TO GET RECOGNIZED APPRECIATE THE AUPPORT,https://twitter.com/ishowspeedsui/status/1293363397401153536/photo/1,https://pbs.twimg.com/media/EfLzJkmXkAkK8LC?format=jpg&name=small,15,19,296,https://twitter.com/ishowspeedsui/status/1293363397401153536/analytics,https://abs-0.twimg.com/emoji/v2/svg/1f47e.svg
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1292605153535758347,"Aug 10, 2020",50k subs NEXT YEAR,,,67,46,603,https://twitter.com/ishowspeedsui/status/1292605153535758347/analytics,https://abs-0.twimg.com/emoji/v2/svg/1f971.svg
https://twitter.com/ishowspeedsui,https://twitter.com/ishowspeedsui,Speed,@ishowspeedsui,·,https://twitter.com/ishowspeedsui/status/1107822958121230336,"Mar 19, 2019",Joined,,,46,19,323,https://twitter.com/ishowspeedsui/status/1107822958121230336/analytics,https://abs-0.twimg.com/emoji/v2/svg/1f410.svg
