css-4rbku5 href,css-901oao,UserId,Tweet_Url,Date-time,Tweets,Comments,Retweets,Likes,css-4rbku5 href 6,Impressions,r-4qtqp9 src,css-4rbku5 2,css-4rbku5 href 7,css-4rbku5 3,css-4rbku5 href 8,css-4rbku5 4,css-4rbku5 href 9,css-4rbku5 5,css-4rbku5 href 10
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721166694755000578,Nov 5,Arrey! Shami Bhai bhi le liye,15,102,3.9K,https://twitter.com/RVCJ_FB/status/1721166694755000578/analytics,47K,https://abs-0.twimg.com/emoji/v2/svg/1f602.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721166336704040980,Nov 5,What A Wicket by Jadeja,47,410,7.7K,https://twitter.com/RVCJ_FB/status/1721166336704040980/analytics,155K,,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSA,https://twitter.com/hashtag/INDvsSA?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721155069264138473,Nov 5,Our Bowlers dominates the chart..,11,62,848,https://twitter.com/RVCJ_FB/status/1721155069264138473/analytics,13K,https://abs-0.twimg.com/emoji/v2/svg/1f525.svg,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSA,https://twitter.com/hashtag/INDvsSA?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721154192377868317,Nov 5,Virat Kohli talks about Eden pitch..,24,541,7.6K,https://twitter.com/RVCJ_FB/status/1721154192377868317/analytics,129K,,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSA,https://twitter.com/hashtag/INDvsSA?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721153246335783032,Nov 5,Virat Kohli surely loves Green Coloured Jerseys,22,168,2.3K,https://twitter.com/RVCJ_FB/status/1721153246335783032/analytics,28K,,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSA,https://twitter.com/hashtag/INDvsSA?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721150940038967379,Nov 5,Sachin Tendulkar's reaction after Virat Kohli Equaling his record..,31,242,3.2K,https://twitter.com/RVCJ_FB/status/1721150940038967379/analytics,39K,,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSA,https://twitter.com/hashtag/INDvsSA?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721149260769775850,Nov 5,This is Virat Kohli's 50* centuries in white ball cricket,22,316,3.3K,https://twitter.com/RVCJ_FB/status/1721149260769775850/analytics,29K,https://abs-0.twimg.com/emoji/v2/svg/1f4af.svg,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSA,https://twitter.com/hashtag/INDvsSA?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721147987920085385,Nov 5,The Domination Level of Indians!,91,2K,36K,https://twitter.com/RVCJ_FB/status/1721147987920085385/analytics,544K,https://abs-0.twimg.com/emoji/v2/svg/1f4af.svg,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSA,https://twitter.com/hashtag/INDvsSA?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721145074564866367,Nov 5,"What An Incredible story of Virat Kohli at Edan Garden, Kolkata.",16,575,7.3K,https://twitter.com/RVCJ_FB/status/1721145074564866367/analytics,69K,,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSA,https://twitter.com/hashtag/INDvsSA?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721142112861995308,Nov 5,327 Runs target for South Africa,33,372,6.9K,https://twitter.com/RVCJ_FB/status/1721142112861995308/analytics,59K,,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSA,https://twitter.com/hashtag/INDvsSA?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721140900146126928,Nov 5,Virat Kohli Equalled his idol record!,18,239,3.4K,https://twitter.com/RVCJ_FB/status/1721140900146126928/analytics,27K,https://abs-0.twimg.com/emoji/v2/svg/1f4af.svg,#PUMADive,https://twitter.com/hashtag/PUMADive?src=hashtag_click,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721127182951747965,Nov 5,Om Shanti,28,17,628,https://twitter.com/RVCJ_FB/status/1721127182951747965/analytics,17K,https://abs-0.twimg.com/emoji/v2/svg/1f64f-1f3fb.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721125084834963878,Nov 5,Eden Garden Pitch,64,1.3K,23K,https://twitter.com/RVCJ_FB/status/1721125084834963878/analytics,347K,,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSA,https://twitter.com/hashtag/INDvsSA?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721122298365919386,Nov 5,Most Runs at Home,13,76,1.1K,https://twitter.com/RVCJ_FB/status/1721122298365919386/analytics,12K,,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSA,https://twitter.com/hashtag/INDvsSA?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721120241781276820,Nov 5,Nepal Cricket Fans!,14,24,655,https://twitter.com/RVCJ_FB/status/1721120241781276820/analytics,12K,https://abs-0.twimg.com/emoji/v2/svg/1f525.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721118044699910230,Nov 5,Great Spell by Keshav Maharaj!,24,109,3.3K,https://twitter.com/RVCJ_FB/status/1721118044699910230/analytics,44K,,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSA,https://twitter.com/hashtag/INDvsSA?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721116602022941167,Nov 5,Back To Back Fifty for Shreyas Iyer,24,149,2.6K,https://twitter.com/RVCJ_FB/status/1721116602022941167/analytics,25K,,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSA,https://twitter.com/hashtag/INDvsSA?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721113342641930656,Nov 5,Fifty for Virat Kohli,18,115,1.7K,https://twitter.com/RVCJ_FB/status/1721113342641930656/analytics,17K,,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSA,https://twitter.com/hashtag/INDvsSA?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721105880924790790,Nov 5,A BIG concern for India,33,34,857,https://twitter.com/RVCJ_FB/status/1721105880924790790/analytics,23K,https://abs-0.twimg.com/emoji/v2/svg/1f92f.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721104994114633751,Nov 5,He only cares about giving India the perfect start,320,2K,19K,https://twitter.com/RVCJ_FB/status/1721104994114633751/analytics,455K,https://abs-0.twimg.com/emoji/v2/svg/2764.svg,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSA,https://twitter.com/hashtag/INDvsSA?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721099642606354551,Nov 5,Dream ball,36,55,1.3K,https://twitter.com/RVCJ_FB/status/1721099642606354551/analytics,28K,https://abs-0.twimg.com/emoji/v2/svg/1f525.svg,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSA,https://twitter.com/hashtag/INDvsSA?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721099457444643102,Nov 5,Celebrating with the kids,29,489,10K,https://twitter.com/RVCJ_FB/status/1721099457444643102/analytics,79K,https://abs-0.twimg.com/emoji/v2/svg/2764.svg,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSA,https://twitter.com/hashtag/INDvsSA?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721095410406883696,Nov 5,Cover DRIVE,15,94,3K,https://twitter.com/RVCJ_FB/status/1721095410406883696/analytics,22K,https://abs-0.twimg.com/emoji/v2/svg/1f60e.svg,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSA,https://twitter.com/hashtag/INDvsSA?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721092720993988619,Nov 5,Selfless is the word,347,2.2K,29K,https://twitter.com/RVCJ_FB/status/1721092720993988619/analytics,591K,https://abs-0.twimg.com/emoji/v2/svg/1f979.svg,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSA,https://twitter.com/hashtag/INDvsSA?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721064739659460712,Nov 5,If you know. You know.,16,14,602,https://twitter.com/RVCJ_FB/status/1721064739659460712/analytics,13K,https://abs-0.twimg.com/emoji/v2/svg/1f602.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721025992637219069,Nov 5,Yuvraj Singh on Friendship with MS Dhoni,258,673,20K,https://twitter.com/RVCJ_FB/status/1721025992637219069/analytics,1.1M,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721058721168777645,Nov 5,Injuries of Big Players,20,51,1.4K,https://twitter.com/RVCJ_FB/status/1721058721168777645/analytics,20K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721056373537177622,Nov 5,7 Planets,9,29,504,https://twitter.com/RVCJ_FB/status/1721056373537177622/analytics,16K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721048742789533982,Nov 5,England,38,241,5.1K,https://twitter.com/RVCJ_FB/status/1721048742789533982/analytics,68K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721046363507675456,Nov 5,Well Done!,27,55,1.4K,https://twitter.com/RVCJ_FB/status/1721046363507675456/analytics,22K,https://abs-0.twimg.com/emoji/v2/svg/1f44f.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721043818420785601,Nov 5,Virat Kohli's scores on his birthday,278,205,4.1K,https://twitter.com/RVCJ_FB/status/1721043818420785601/analytics,195K,,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSA,https://twitter.com/hashtag/INDvsSA?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721041162600092142,Nov 5,5th November - A day to remember,36,829,17K,https://twitter.com/RVCJ_FB/status/1721041162600092142/analytics,165K,https://abs-0.twimg.com/emoji/v2/svg/2764.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721034870582112490,Nov 5,India vs Pakistan,520,72,3K,https://twitter.com/RVCJ_FB/status/1721034870582112490/analytics,164K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721031812611489902,Nov 5,According to Study,27,37,723,https://twitter.com/RVCJ_FB/status/1721031812611489902/analytics,46K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1721002863625977950,Nov 5,Special Knock on Birthday,42,369,8.6K,https://twitter.com/RVCJ_FB/status/1721002863625977950/analytics,69K,https://abs-0.twimg.com/emoji/v2/svg/1f382.svg,#HappyBirthdayViratKohli,https://twitter.com/hashtag/HappyBirthdayViratKohli?src=hashtag_click,#HappyBirthdayKingKohli,https://twitter.com/hashtag/HappyBirthdayKingKohli?src=hashtag_click,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720994257174184177,Nov 5,Today's match.,77,599,15K,https://twitter.com/RVCJ_FB/status/1720994257174184177/analytics,244K,,#INDvSA,https://twitter.com/hashtag/INDvSA?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#INDvsSA,https://twitter.com/hashtag/INDvsSA?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720984914492117030,Nov 5,"Quote That One Edit Of Virat Kohli, Which Is Always Give You GOOSEBUMPS.",22,35,290,https://twitter.com/RVCJ_FB/status/1720984914492117030/analytics,80K,https://abs-0.twimg.com/emoji/v2/svg/1f525.svg,#HappyBirthdayViratKohli,https://twitter.com/hashtag/HappyBirthdayViratKohli?src=hashtag_click,#HappyBirthdayKingKohli,https://twitter.com/hashtag/HappyBirthdayKingKohli?src=hashtag_click,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720870964702147033,Nov 4,Happy Birthday To The Guy Who Changed The Fortune Of Modern Cricket And Take A  Cricket To The Highest Level In The World Virat Kohli.,150,2.7K,19K,https://twitter.com/RVCJ_FB/status/1720870964702147033/analytics,434K,https://abs-0.twimg.com/emoji/v2/svg/1f451.svg,#HappyBirthdayViratKohli,https://twitter.com/hashtag/HappyBirthdayViratKohli?src=hashtag_click,#HappyBirthdayKingKohli,https://twitter.com/hashtag/HappyBirthdayKingKohli?src=hashtag_click,#ViratKohli𓃵,https://twitter.com/hashtag/ViratKohli%F0%93%83%B5?src=hashtag_click,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720863484827603123,Nov 4,This Question,24,24,504,https://twitter.com/RVCJ_FB/status/1720863484827603123/analytics,23K,https://abs-0.twimg.com/emoji/v2/svg/1f97a.svg,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720859704350433666,Nov 4,Is this really Possible.??,74,28,572,https://twitter.com/RVCJ_FB/status/1720859704350433666/analytics,42K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720848301573181792,Nov 4,Finally it’s here,13,26,290,https://twitter.com/RVCJ_FB/status/1720848301573181792/analytics,14K,https://abs-0.twimg.com/emoji/v2/svg/1f64c.svg,#SSESideBTrailer,https://twitter.com/hashtag/SSESideBTrailer?src=hashtag_click,#SSESideBOnNov17,https://twitter.com/hashtag/SSESideBOnNov17?src=hashtag_click,youtu.be/llKjFW1gv0M?si,https://t.co/LOkVjxM8Ba,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720845390231327078,Nov 4,Australia beats England by 33 Runs,32,298,8.9K,https://twitter.com/RVCJ_FB/status/1720845390231327078/analytics,95K,,#AUSvENG,https://twitter.com/hashtag/AUSvENG?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#AUSvsENG,https://twitter.com/hashtag/AUSvsENG?src=hashtag_click
https://twitter.com/RVCJ_Sports,RVCJ Sports,@RVCJ_Sports,https://twitter.com/RVCJ_Sports/status/1720807928675160495,Nov 4,"If NZ beats Sri Lanka then Pakistan will be knocked out of the tournament as Pakistan need to win in less than 27 overs or win by 135+ runs minimum which is almost impossible task!

So Pakistan will be practically knocked out in case NZ beats Sri Lanka. Pakistan is highly…",37,84,519,https://twitter.com/RVCJ_Sports/status/1720807928675160495/analytics,76K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720821265483940291,Nov 4,Jos Buttler!,43,131,2.1K,https://twitter.com/RVCJ_FB/status/1720821265483940291/analytics,54K,,#AUSvENG,https://twitter.com/hashtag/AUSvENG?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#AUSvsENG,https://twitter.com/hashtag/AUSvsENG?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720816030162047034,Nov 4,Scenario Right Now...,61,171,3.5K,https://twitter.com/RVCJ_FB/status/1720816030162047034/analytics,90K,,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsNZ,https://twitter.com/hashtag/PAKvsNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720805925995622775,Nov 4,Sahi Chal Raha Hai...,123,303,10K,https://twitter.com/RVCJ_FB/status/1720805925995622775/analytics,391K,,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsNZ,https://twitter.com/hashtag/PAKvsNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720804029121609826,Nov 4,New Zealand,31,75,2.5K,https://twitter.com/RVCJ_FB/status/1720804029121609826/analytics,32K,,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsNZ,https://twitter.com/hashtag/PAKvsNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720802293384384868,Nov 4,Pakistan beats New Zealand by 21 runs (DLS method),58,141,4.4K,https://twitter.com/RVCJ_FB/status/1720802293384384868/analytics,122K,,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsNZ,https://twitter.com/hashtag/PAKvsNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720799488774914363,Nov 4,Rahul Dravid,23,117,3.3K,https://twitter.com/RVCJ_FB/status/1720799488774914363/analytics,59K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720792929470677349,Nov 4,Most Sixes,98,345,8.4K,https://twitter.com/RVCJ_FB/status/1720792929470677349/analytics,203K,,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsNZ,https://twitter.com/hashtag/PAKvsNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720790849032966304,Nov 4,Baad mein hi samajh aata hai..,17,25,1K,https://twitter.com/RVCJ_FB/status/1720790849032966304/analytics,26K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720788087108993034,Nov 4,Pakistan Army,12,10,380,https://twitter.com/RVCJ_FB/status/1720788087108993034/analytics,16K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720783257808347502,Nov 4,Pakistan need 342 in 41 overs,36,10,474,https://twitter.com/RVCJ_FB/status/1720783257808347502/analytics,23K,,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsNZ,https://twitter.com/hashtag/PAKvsNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720703101668413857,Nov 4,Sab Ek Hi Time Se Ho Gaya..,29,136,2.4K,https://twitter.com/RVCJ_FB/status/1720703101668413857/analytics,57K,,,,,,,,,
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720760880055693475,Nov 4,Century for Fakhar Zaman,20,15,701,https://twitter.com/RVCJ_FB/status/1720760880055693475/analytics,15K,https://abs-0.twimg.com/emoji/v2/svg/1f4af.svg,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsNZ,https://twitter.com/hashtag/PAKvsNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720758946036936998,Nov 4,Haris Rauf in this World Cup,15,47,1.3K,https://twitter.com/RVCJ_FB/status/1720758946036936998/analytics,19K,,#PAKvNZ,https://twitter.com/hashtag/PAKvNZ?src=hashtag_click,#ODIWorldCup2023,https://twitter.com/hashtag/ODIWorldCup2023?src=hashtag_click,#ICCWorldCup2023,https://twitter.com/hashtag/ICCWorldCup2023?src=hashtag_click,#PAKvsNZ,https://twitter.com/hashtag/PAKvsNZ?src=hashtag_click
https://twitter.com/RVCJ_FB,RVCJ Media,@RVCJ_FB,https://twitter.com/RVCJ_FB/status/1720756895210971328,Nov 4,Ab bandh bhi karo..,25,7,487,https://twitter.com/RVCJ_FB/status/1720756895210971328/analytics,17K,,,,,,,,,
