userId_url,profile_photo,UserIdUrl,Username,UserId,Tweet_Url,Date-time,Tweets,Comments,Retweets,Likes,Impressions
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1693744787793264688,Aug 22,i hope dogs in these videos have someone who can read them all the nice comments they're getting,224,110,1.1K,647K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1693412598438343085,Aug 21,tag a creator who could win an oscar,1.9K,290,2.7K,1.1M
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1693337102681870831,Aug 21,drop your favorite late summer song,646,202,1.4K,833K
https://twitter.com/YouTubeTV,https://pbs.twimg.com/profile_images/1587489111807361025/AwvHDJyB_bigger.jpg,https://twitter.com/YouTubeTV,YouTube TV,@YouTubeTV,https://twitter.com/YouTubeTV/status/1693291874222575678,Aug 20,Not us wishing it was September,81,60,404,474K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1693261603758587912,Aug 20,which kpop idol would you love to see do a GRWM?,269,102,879,435K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1693065597616050219,Aug 20,calling all bunnies,150,347,1.4K,460K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1693020012812922985,Aug 20,the whole idea of fan-made trailers is so beautiful,175,105,1K,470K
https://twitter.com/YouTubeTV,https://pbs.twimg.com/profile_images/1587489111807361025/AwvHDJyB_bigger.jpg,https://twitter.com/YouTubeTV,YouTube TV,@YouTubeTV,https://twitter.com/YouTubeTV/status/1693291874222575678,Aug 20,Not us wishing it was September,81,60,404,474K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1692974714686210472,Aug 20,send this tweet to the person who sends you the best videos,230,139,1K,401K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1692899218396963215,Aug 19,"probably unnecessary, but i’m searching “making toast tutorial” just to double-check my work",160,97,942,381K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1692657625886806127,Aug 19,best mofongo tutorial?,171,69,649,417K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1692567029033644359,Aug 18,"pan dulce, dulce de leche, or tres leches?",190,82,739,392K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1692317972881195250,Aug 18,we owe so much to hip hop so you *know* it’s going down for its 50th anniversary,284,102,608,455K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1692310337263927425,Aug 18,drop a video that describes your best friend,414,149,1.2K,520K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1692159346363211878,Aug 17,the amount of books I owe an apology to rn. i'll read you soon i promise,208,133,1K,441K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1691966068531548609,Aug 17,just watched the Zepotha trailer,187,90,835,452K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1691957764812124349,Aug 17,𝖞𝖔𝖚 𝖒𝖎𝖌𝖍𝖙 𝖍𝖆𝖛𝖊 𝖓𝖔𝖙𝖎𝖈𝖊𝖉 𝖎'𝖛𝖊 𝖇𝖊𝖊𝖓 𝖚𝖘𝖎𝖓𝖌 𝖙𝖍𝖊 𝖑𝖔𝖌𝖔 𝖙𝖔 𝖘𝖍𝖔𝖜 𝖔𝖋𝖋 𝖒𝖞 𝖓𝖊𝖜 𝖈𝖆𝖑𝖑𝖎𝖌𝖗𝖆𝖕𝖍𝖞 𝖘𝖐𝖎𝖑𝖑𝖘,363,334,2.3K,627K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1691812055148270001,Aug 16,"BookTuber: here are new releases i’m excited about! 
me (from underneath pile of 1000 books i still need to read): i must read them all",157,102,840,417K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1691585860125516090,Aug 16,nothing like celebrating 50 years of hip hop with *the* girl power anthem: 's “U.N.I.T.Y.”,115,62,452,419K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1691555362992771438,Aug 16,time to get under the covers in my pjs and drop hot takes about Fashion Week looks,137,103,778,378K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1690157354636185601,Aug 12,"if you guessed all of them, you’re right!!",20,20,157,61K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1690154945612500992,Aug 12,“LL” stands for “ladies love”,34,24,197,54K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1690000115786788864,Aug 11,if you’ve seen my watch history you’ve seen my soul,240,155,1.3K,442K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1689735875272331264,Aug 11,drop your self-care starter pack here,338,131,1.2K,538K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1689622628351225856,Aug 10,is looking for runway models? asking for a friend…,100,76,620,424K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1689411234137821184,Aug 10,drop a video that belongs in a museum,1K,232,2.3K,1M
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1688980900439052290,Aug 9,grwm to spend all afternoon watching back to school grwm videos,190,98,990,544K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1688943149094227968,Aug 8,"watching a tutorial video for building canoe from a solid block of cedar: i could do that.
watching a video called ""windsor knot (simple way)"": only wizards can pull off this dark magic",133,107,770,468K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1688535463282225152,Aug 7,these back to school grwms are awesome until i remember it’s not actually MY first day of college,177,83,888,539K
https://twitter.com/YouTubeTV,https://pbs.twimg.com/profile_images/1587489111807361025/AwvHDJyB_bigger.jpg,https://twitter.com/YouTubeTV,YouTube TV,@YouTubeTV,https://twitter.com/YouTubeTV/status/1688356306581606401,Aug 7,SLIDING INTO YOUR SUNDAYS LIKE…,133,82,554,550K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1688248572897103872,Aug 6,before the internet if you needed a movie ending explained you'd have to break into the director's house and demand answers,233,152,1.5K,583K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1688188174525140992,Aug 6,"floral is:
a pattern
a way of life",132,103,1K,495K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1687886186830761986,Aug 5,carefully placing my new book on top of the teetering tower of books already on my nightstand,158,135,1K,554K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1687825786240176128,Aug 5,spending the day watching enough videos about pangolins to put Zoologist on my resume,132,79,900,515K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1687508699353337856,Aug 4,watching a collab between my two favorite artists (a hippo and a watermelon),170,85,880,507K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1687463398311604225,Aug 4,your cat deserves fame do not stand in their way,242,185,1.5K,527K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1687206708316360704,Aug 4,remember to take some time away from screens today that's what the pause button is for!,321,270,2K,679K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1687176507741868033,Aug 4,can you really call a song a guilty pleasure if you’re blasting the video on loop at full volume?,170,118,1K,459K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1686799020482588676,Aug 2,all my flowers owe their lives to garden tutorial Shorts,180,94,1.1K,541K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1686391368971927553,Aug 1,xoxo,160,1.2K,6.1K,802K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1686059147740037129,Jul 31,be more forgiving with yourself. you’re doing the best you can!,438,438,2.4K,652K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1685757407081660416,Jul 31,Youube,1.1K,745,8.8K,1.2M
https://twitter.com/i/status/1685757407081660416,,,Show more replies,,,,,,,,
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1685757412697886720,Jul 31,YouTube,80,96,1.9K,543K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1685757414841241601,Jul 31,there we go,126,99,1.9K,502K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1685711858227920896,Jul 30,favorite creator squad of all time??,995,257,2.8K,1.1M
https://twitter.com/YouTubeTV,https://pbs.twimg.com/profile_images/1587489111807361025/AwvHDJyB_bigger.jpg,https://twitter.com/YouTubeTV,YouTube TV,@YouTubeTV,https://twitter.com/YouTubeTV/status/1685681685327745025,Jul 30,"Tired: July Sundays

Wired: Football Sundays",65,52,397,406K
https://twitter.com/YouTubeTV,https://pbs.twimg.com/profile_images/1587489111807361025/AwvHDJyB_bigger.jpg,https://twitter.com/YouTubeTV,YouTube TV,@YouTubeTV,https://twitter.com/YouTubeTV/status/1685681685327745025,Jul 30,"Tired: July Sundays

Wired: Football Sundays",65,52,397,406K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1685409942478503936,Jul 30,one thing is gunna do is keep it real,124,71,627,583K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1685379670169001984,Jul 30,what reggaeton music video gets you most hyped??,204,97,1K,558K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1683129883126296583,Jul 23,Terms & embargoes apply. Offer ends 9/19. No refunds.,33,16,238,251K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1682842954438787072,Jul 23,which creator could teach a masterclass in comedy,606,235,1.7K,772K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1682722186472087552,Jul 22,paging all bunnies,screenshot the image to see which,song you are! i’d go first but,GIF,
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1682495669502705664,Jul 22,i have found peace,149,293,1.4K,543K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1682496215861035012,Jul 22,and you can too thanks to,25,34,255,266K
https://twitter.com/YouTubeTV,https://pbs.twimg.com/profile_images/1587489111807361025/AwvHDJyB_bigger.jpg,https://twitter.com/YouTubeTV,YouTube TV,@YouTubeTV,https://twitter.com/YouTubeTV/status/1682420176594108420,Jul 21,"(•_•)
<)   )╯ WE
/    \

(•_•)
\(   (> HAVE
/    \

(•_•)
<)   )╯ NFL
/    \

(•_•)
\(   (> SUNDAY
/    \

(•_•)
<)   )╯ TICKET
/    \",126,45,508,336K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1682118176790781952,Jul 21,play my watch history at my funeral,251,137,1.4K,536K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1682118319481012224,Jul 21,lol jk i’ll take that to my grave,67,31,503,350K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1682072887266623495,Jul 20,reply with a Short that captures your summer so far,633,265,1.3K,763K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1681785989272936455,Jul 20,"if you could magically turn anything in your life pink, what would it be?",571,209,1.4K,754K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1681755792196751363,Jul 20,can always count on,63,43,460,385K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1681710492102819840,Jul 19,only the ~sweetest~,231,263,1.2K,558K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1681752104782929920,Jul 20,that’s right: Olivia is a strawberry girlie,20,25,336,249K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1681438702545797120,Jul 19,bedtime without screens just hits different tbh,226,175,1.2K,482K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1681393401231441941,Jul 19,wish mowing my lawn was 1% as satisfying as watching other people do theirs,123,87,1K,442K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1681348103595499520,Jul 18,send beach vids,293,115,1K,530K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1681287707882864640,Jul 18,who are you most excited to see take the pitch for the USWNT?,100,50,606,358K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1681031013835603969,Jul 18,are there any lines from videos that you just…repeat and repeat and repeat,764,229,1.6K,774K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1681000833964560385,Jul 17,which is your,125,149,1.2K,439K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1680759732863397888,Jul 17,you did it bunnies you found all of the,141,1.2K,7.5K,784K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1680653528639893505,Jul 17,what new channel are you currently obsessed with?,2.3K,349,3.3K,1.1M
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1680623330015997952,Jul 16,i know next weekend’s movie reaction videos are going to be,133,87,1K,465K
https://twitter.com/YouTubeTV,https://pbs.twimg.com/profile_images/1587489111807361025/AwvHDJyB_bigger.jpg,https://twitter.com/YouTubeTV,YouTube TV,@YouTubeTV,https://twitter.com/YouTubeTV/status/1680608258548027392,Jul 16,Football is coming,72,51,415,361K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1680548060953296896,Jul 16,attn all bunnies time’s almost up to find the,109,813,4.6K,767K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1680368896266874882,Jul 16,need a wheelbarrow to carry all my summer reads to the beach,203,88,1K,526K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1680291138668843010,Jul 16,drop your channel in the comments,22K,1.6K,13K,3.4M
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1680266389444247553,Jul 15,hi bunnies two,67,524,2.5K,838K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1680260941617811460,Jul 15,you’re at the show and she hands you the mic to sing “vampire”...which part do you BELT out??,151,140,1.1K,469K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1680035408854532098,Jul 15,we’re all a little shy find your shy-besties and swing over to Shorts to show us your,143,957,3.5K,523K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1679989150580129792,Jul 15,2 more hours of screen time < 2 more hours of sleep,169,104,1.2K,453K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1679913652684754944,Jul 14,pull up those summer vlogs bc it’s VACAY SEASON,125,68,698,376K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1679596563914539009,Jul 14,"best place to watch Shorts are on my ________
phone
tablet
computer
TV",693,140,1.2K,675K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1679249247739465728,Jul 13,HBD! your vids are the real gift,91,70,627,478K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1678042005169905667,Jul 9,,90,1.1K,4.5K,623K
https://twitter.com/i/status/1678042005169905667,,,Show more replies,,,,,,,,
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1678042015999619075,Jul 9,"seriously,",35,997,3.6K,362K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1678042019007025152,Jul 9,if is Super Shy then,50,593,2.4K,306K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1678042019007025152,Jul 9,if,is Super Shy then,,,
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1678042013147463681,Jul 9,of course has perfected the,19,597,2.4K,93K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1677724227451879424,Jul 8,drop a healthy new habit you’ve started in honor of,120,83,655,444K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1677709021237616644,Jul 8,hey,141,2.1K,9.7K,3.8M
https://twitter.com/i/status/1677709021237616644,,,Show more replies,,,,,,,,
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1677710625806352384,Jul 8,from Manhattan to Hollywood – let's get Super Shy!,33,321,1.5K,294K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1677198354898644993,Jul 7,we're entering our Super Shy era! learn the,154,2.5K,9.3K,813K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1677198656930471937,Jul 7,don’t be shy make a Short with,50,185,947,282K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1677143575078010880,Jul 7,it’s ’s world and we’re just living in it,143,1.6K,6.1K,550K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1677090048452296705,Jul 7,watching gardening Shorts counts as a hobby,105,65,693,342K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1677014989629173760,Jul 6,,64,48,481,446K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1677041323722027008,Jul 7,if you *knew* it was Temecula…you’re a true,20,18,174,247K
https://twitter.com/YouTube,https://pbs.twimg.com/profile_images/1427292844612595720/RC1YSvuT_bigger.jpg,https://twitter.com/YouTube,YouTube,@YouTube,https://twitter.com/YouTube/status/1676984350380814336,Jul 6,it’s your birthday and everyone has to watch one video of your choosing. what do you pick?,975,293,1.8K,824K
