css-4rbku5 href 2,UserId,Tweet_Url,Date-time,Tweets,css-4rbku5 href 6,Comments,Retweets,Likes,Impressions,css-4rbku5 3
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1575158026297782272,"Sep 28, 2022","I got my start on the South Side of Chicago, right down the street from where we’re building the Center, and the lessons I learned in these neighborhoods ended up shaping my life. The Obama Presidential Center is our way of paying it forward.",https://twitter.com/BarackObama/status/1575158026297782272/photo/1,784,592,5.5K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1574460422819921921,"Sep 26, 2022","This summer,",https://twitter.com/MBK_Alliance/status/1574455831722180609/photo/1,1.2K,612,3.4K,,@MBK_Alliance
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1573318948002619393,"Sep 23, 2022","Today, books that shaped my life—and many others—are being challenged in schools, bookstores, and libraries by people who disagree with certain ideas or perspectives. Often, these “banned books” are written by or feature people of color and members of LGBTQ communities.",https://twitter.com/BarackObama/status/1573318948002619393/analytics,,,,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1573318953606209536,"Sep 23, 2022","We also owe a debt of gratitude to the team at the Brooklyn Library, and everyone who is helping make sure that readers across the country have access to great books.",https://twitter.com/BarackObama/status/1573318953606209536/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1573318954990321664,"Sep 23, 2022","This Banned Books Week, I hope you’ll take a moment to appreciate the stories that need to be told. And I hope you’ll join me in reminding anyone who will listen—and even those who won’t—that the free, robust exchange of ideas has always been at the heart of American democracy.",,714,2.7K,13K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1572258529058365442,"Sep 20, 2022","Voting is the cornerstone of our democracy—and, as the late Congressman John Lewis reminded us, our most precious right.

On National Voter Registration Day, take a few minutes to make sure you're registered at",https://twitter.com/BarackObama/status/1572258529058365442/analytics,. Then make a plan to vote.,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1572258530715140100,"Sep 20, 2022","In a few weeks, we'll get to decide who we want to be. Do we want to be a nation that protects women's rights? A nation that allows every citizen to make their voice heard? A nation that takes action on climate change before it’s too late?",https://twitter.com/BarackObama/status/1572258530715140100/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1572258532006797312,"Sep 20, 2022","These are just a few of the questions that will be answered at the ballot box—which is why it’s so important to make sure you're registered to vote.

After you've checked, make sure to ask your family, friends, and neighbors to do the same.",,636,1.6K,7.5K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1571846613831761921,"Sep 19, 2022","Michelle and I were lucky enough to know Her Majesty The Queen. Back when we were just beginning to navigate life as President and First Lady, she welcomed us to the world stage with extraordinary generosity. Our thoughts are with the Royal Family and those mourning her passing.",,2.1K,7.8K,84K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1571645377438162946,"Sep 19, 2022",Congratulations to the,,647,2K,15K,,@LVAces
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1567948480689373187,"Sep 9, 2022","Like so many of you, Michelle and I are grateful to have witnessed Her Majesty’s dedicated leadership, and we are awed by her legacy of tireless, dignified public service. Our thoughts are with her family and the people of the United Kingdom at this difficult time.",https://twitter.com/BarackObama/status/1567948480689373187/photo/1,2.1K,13K,123K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1567663147124723713,"Sep 8, 2022","When future generations see these portraits by Robert McCurdy and Sharon Sprung in the White House, I hope they get a better, honest sense of who Michelle and I were. And I hope they leave with a deeper understanding that if we could make it, they can do remarkable things, too.",,2.4K,7K,65K,ALT,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1567595829166317569,"Sep 8, 2022","I want to thank Robert McCurdy for his extraordinary work on my portrait. Robert is known for his paintings of public figures, and I love how he paints people exactly the way they are. Take a look at the process behind creating the official White House portraits:",,1.2K,4.1K,23K,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1566773397710938116,"Sep 5, 2022","Labor Day is about celebrating the working class men and women whose grit and resilience built our country and made our economic progress possible. They’ve raised their voices, advocated for better working conditions, and kept our country going.",,2.7K,8.5K,59K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1566083200358776833,"Sep 3, 2022","Congratulations, Serena, for your heart, skill, intelligence, dedication, and grace. Few athletes have inspired more people both in and beyond their sport!",,1.8K,11K,153K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1565037447620222978,"Aug 31, 2022",Young leaders like our,,799,914,5.6K,,@ObamaFoundation
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1564623403625189377,"Aug 30, 2022",Thanks to,https://twitter.com/BarackObama/status/1564623403625189377/analytics,and,.,3:10,", more voters will be able to choose their politicians in this next election instead of the other way around.

And what better way to celebrate that progress than to hear from",@EricHolder
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1564623492917743622,"Aug 30, 2022","Over the last few years, the National Democratic Redistricting Committee has organized volunteers and activists to keep Republicans from redrawing electoral maps in their favor. And it worked. This fall, voters will have the fairest maps in a generation.",https://twitter.com/BarackObama/status/1564623492917743622/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1564623494427693068,"Aug 30, 2022","But our work isn’t finished. Now we need folks to actually vote – not just to build on the progress we’ve made, but to protect our democracy.

Make a plan to vote and visit",https://t.co/Yk3gzyCA4v,308,869,3.2K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1564247886539407363,"Aug 29, 2022",Congratulations to Hawai'i for cruising to their fourth Little League World Series title! I'm so proud of this team.,https://twitter.com/LittleLeague/status/1564037749656604673/photo/1,540,1.1K,14K,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1556453467845279744,"Aug 8, 2022",The Inflation Reduction Act that just passed the Senate is a major accomplishment. Not only will it reduce inflation and lower the cost of prescription drugs – it also happens to be the most consequential piece of climate legislation in American history.,https://twitter.com/BarackObama/status/1556453467845279744/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1556453469367799811,"Aug 8, 2022","Thanks to President Biden and Democrats in Congress, people’s bills will get smaller, their lives will get longer, and we’ll have a real shot at avoiding the worst impacts of climate change. That’s something Democrats everywhere can and should be proud of.",,859,2.9K,21K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1555602393819226113,"Aug 5, 2022",Thanks everybody for the birthday wishes. I am so touched by the messages I got from folks all over the country who are out there doing the work to create lasting change. You give me hope.,https://twitter.com/ValerieJarrett/status/1555338337074003975/photo/1,2.3K,2K,29K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1555221890372861952,"Aug 4, 2022","My mother, Ann Dunham, was the biggest influence on my life, and helped shape me into the person I am today.

I’m proud to share that the Water Garden at the Obama Presidential Center will be named in her honor.",https://twitter.com/BarackObama/status/1555221890372861952/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1555221895661879297,"Aug 4, 2022","The Ann Dunham Water Garden will be a special place for visitors and members of the community to reflect. It will also feature an incredible new sculpture by Maya Lin, whose work I've long admired.",https://twitter.com/BarackObama/status/1555221895661879297/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1555221898073628675,"Aug 4, 2022",Thanks to the members of our Obama Alumni family whose generosity helped bring this incredible project to life. I can’t wait for you to see it.,,333,623,7.5K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1554511022484066307,"Aug 2, 2022","You bet, Joe. 31 million folks enrolled and the lowest uninsured rate ever. Now Congress needs to pass the Inflation Reduction Act to build on this progress.",,2.3K,5.5K,33K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1554287293606895617,"Aug 2, 2022","More than 20 years after 9/11, one of the masterminds of that terrorist attack and Osama bin Laden’s successor as the leader of al-Qaeda – Ayman al-Zawahiri – has finally been brought to justice.",https://twitter.com/BarackObama/status/1554287293606895617/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1554287295037145089,"Aug 2, 2022","It’s a tribute to President Biden’s leadership, to the members of the intelligence community who have been working for decades for this moment, and to the counterterrorism professionals who were able to take al-Zawahiri out without a single civilian casualty.",https://twitter.com/BarackObama/status/1554287295037145089/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1554287296765169672,"Aug 2, 2022",Tonight’s news is also proof that it’s possible to root out terrorism without being at war in Afghanistan. And I hope it provides a small measure of peace to the 9/11 families and everyone else who has suffered at the hands of al-Qaeda.,,485,2.6K,23K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1553817774300053509,"Aug 1, 2022","Today, we lost a giant.

As tall as Bill Russell stood, his legacy rises far higher—both as a player and as a person.",https://twitter.com/BarackObama/status/1553817774300053509/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1553817775470256134,"Aug 1, 2022","Perhaps more than anyone else, Bill knew what it took to win and what it took to lead. On the court, he was the greatest champion in basketball history. Off of it, he was a civil rights trailblazer—marching with Dr. King and standing with Muhammad Ali.",https://twitter.com/BarackObama/status/1553817775470256134/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1553817776883728386,"Aug 1, 2022","For decades, Bill endured insults and vandalism, but never let it stop him from speaking up for what’s right. I learned so much from the way he played, the way he coached, and the way he lived his life.

Michelle and I send our love to Bill’s family, and everyone who admired him.",,325,1.8K,19K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1552662821757980674,"Jul 28, 2022","This has been a big week for the Biden Administration and Democrats in Congress. First, Congress is on track to pass a bipartisan bill that will lower the cost of everything from cars to consumer goods, and make us less dependent on foreign semiconductors.",https://twitter.com/BarackObama/status/1552662821757980674/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1552662823209164802,"Jul 28, 2022","Then President Biden and Democrats in Congress announced a deal that will fight inflation by reducing the cost of prescription drugs, cutting the deficit, and making the biggest investments in history to boost clean energy and tackle the climate crisis.",https://twitter.com/BarackObama/status/1552662823209164802/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1552662824329043969,"Jul 28, 2022","I’m grateful to President Biden and those in Congress – Democrat or Republican – who are working to deliver for the American people. Progress doesn’t always happen all at once, but it does happen – and this is what it looks like.",,593,2.5K,19K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1552377766548480001,"Jul 28, 2022",I can’t wait for you to hear The Sum of Us podcast from,https://twitter.com/HGMedia/status/1552328456779665408/photo/1,379,717,4K,,@HGMedia
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1549069298467053574,"Jul 18, 2022","Ahead of Mandela Day, I spoke with the talented young people who just completed our",,899,1.3K,8.1K,,@ObamaFoundation
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1548695306119823362,"Jul 17, 2022","John Lewis and Reverend C.T. Vivian dedicated their lives to fighting for freedom and equality. They believed we could remake this country until it lived up to its full promise, and now it’s up to all of us to follow in their footsteps.",,769,1.5K,9.2K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1546897437318586371,"Jul 12, 2022",These new images from the,,1.1K,1.7K,17K,,@NASAWebb
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1545388676242456576,"Jul 8, 2022",I am shocked and saddened by the assassination of my friend and longtime partner Shinzo Abe in Japan. Former Prime Minister Abe was devoted to both the country he served and the extraordinary alliance between the United States and Japan.,https://twitter.com/BarackObama/status/1545388676242456576/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1545388677307809793,"Jul 8, 2022","I will always remember the work we did to strengthen our alliance, the moving experience of traveling to Hiroshima and Pearl Harbor together, and the grace he and his wife Akie Abe showed to me and Michelle.",https://twitter.com/BarackObama/status/1545388677307809793/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1545388678373150722,"Jul 8, 2022",Michelle and I send our deepest condolences to the people of Japan who are very much in our thoughts at this painful moment.,,513,3K,38K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1545136326399385601,"Jul 8, 2022","Right now, thousands of Ukrainian families are hoping to connect with American sponsors. Help them rebuild their lives by registering to become a sponsor with",https://twitter.com/BarackObama/status/1545136326399385601/photo/1,931,2.1K,9.7K,,@WelcomeUS
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1544082823690297350,"Jul 5, 2022",Michelle and I mourn the passing of Clifford Alexander. He was an extraordinary public servant—who became the first African American Secretary of the Army—and an even better friend. We miss him already.,https://twitter.com/MichelleObama/status/1544079674363592704/photo/1,565,1K,8.3K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1543958093431726080,"Jul 4, 2022","Happy birthday, Malia! No matter how sophisticated, accomplished, beautiful, and gracious a young woman you’ve become—you’ll always be my baby. And I will always be here to lift you up.",https://twitter.com/BarackObama/status/1543958093431726080/photo/1,3.5K,5.7K,168K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1543951107403153408,"Jul 4, 2022","Happy Fourth of July! 

As we celebrate today, let's thank our armed forces and their families for their service to our country.

And let's recommit to fighting for our democracy—there's still so much work to be done to perfect our union.",,1.9K,3.8K,35K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1542617644318203904,"Jul 1, 2022","In 2016, I was proud to designate the Stonewall National Monument as the first national monument to tell the story of the struggle for LGBTQ+ rights.",https://twitter.com/BarackObama/status/1542617644318203904/analytics,,Quote,@stonewallvisctr,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1539715179725946881,"Jun 23, 2022",Michelle and I started the,,480,875,5.8K,,@ObamaFoundation
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1539624742273032193,"Jun 22, 2022","Great news for parents: The COVID-19 vaccine is approved for kids under 5. As appointments ramp up, you’ll be able to find a vaccine at pediatricians’ offices, pharmacies, and more. It's safe and effective—this is another big step to protect our loved ones and communities.",,1.2K,1.9K,16K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1538937348032978949,"Jun 20, 2022","On World Refugee Day, we recognize the challenges that refugees face, honor their courage, and celebrate their contributions to our country. 

If you would like to welcome refugees as your neighbors, join",,713,1.2K,5.8K,,@WelcomeUS
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1538612771239100422,"Jun 20, 2022","Happy Father's Day to all the dads and father-figures celebrating today! Of all that I’ve done in my life, I’m most proud of being Malia and Sasha's dad...and the family's designated photographer.",https://twitter.com/BarackObama/status/1538612771239100422/photo/1,3.6K,10K,196K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1538537453291769856,"Jun 19, 2022","Juneteenth is a time to commemorate the anniversary of the delayed news of freedom reaching the enslaved Black folks in Galveston, Texas. Today, we remember that struggle for freedom as we reflect on how far we’ve come as a country—and on the work that remains undone.",https://twitter.com/BarackObama/status/1538537453291769856/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1538537455594442758,"Jun 19, 2022","We remember that even in the darkest hours, there is cause to hope for tomorrow’s light. Let us all recommit ourselves today to honoring those who fought over generations to steer our country closer to our highest ideals.",https://twitter.com/BarackObama/status/1538537455594442758/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1538537457406337024,"Jun 19, 2022","Today, I hope you’ll take some time to celebrate and learn more about Juneteenth. Here are some ways to recognize this important day.",https://t.co/BmqY8NnXac,331,1.2K,7.7K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1537843152983293952,"Jun 17, 2022","With four championships in eight years, the",,745,5.1K,43K,,@Warriors
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1537843107773005825,"Jun 17, 2022",Congrats to,https://twitter.com/BarackObama/status/1537843107773005825/photo/1,562,1.7K,9.1K,,@USMonastirBB
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1537548453227769856,"Jun 17, 2022","We need to build democracy for the future—and what gives me hope is the promise and potential of the next generation of leaders coming up. In Copenhagen last week, I had the chance to meet some of those young folks working with the",,620,1K,6.6K,,@ObamaFoundation
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1537473010067771393,"Jun 16, 2022","If we're going to protect our democracy, we need to keep up the fight for fair maps.",https://twitter.com/DemRedistrict/status/1537423933200269314/photo/1,521,1.1K,4.9K,,@DemRedistrict
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1535638131445227520,"Jun 11, 2022","And we will also have to be willing to look squarely at the shortcomings of our own democracies—not the ideal, but the reality. Only then will we be able to tell a better story of what democracy can be, and must be, in this rapidly changing world.",https://twitter.com/BarackObama/status/1535638131445227520/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1535638133685080064,"Jun 11, 2022","Read more in my speech about how we can renew democracy by promoting more inclusive markets, political participation, community building, and less polarizing technology platforms.",https://t.co/9E5FoQIBKn,330,845,4.2K,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1535245743530954759,"Jun 10, 2022","Happy birthday, Sasha! I have loved watching you grow into the intelligent, beautiful, and caring young woman you've become. And no matter how old you get—you'll always be my baby girl. Look at those cheeks!",https://twitter.com/BarackObama/status/1535245743530954759/photo/1,4.4K,8.4K,253K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1534905768616550402,"Jun 9, 2022","Tomorrow, I'll be speaking at the Copenhagen Democracy Summit. 

At a time like this, what gives me hope is the promise and potential of the next generation of leaders—who understand that democracy hangs in the balance and are ready to do what they can to save it. 

Take a look:",,698,1K,7.2K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1534611402278699015,"Jun 9, 2022",It was great meeting with our reigning,https://twitter.com/BarackObama/status/1534611402278699015/photo/1,470,946,8.8K,,@WNBA
,,,,,,,,,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1532406846232924162,"Jun 2, 2022","Today, I’m joining those around the world in celebrating Her Majesty The Queen’s Platinum Jubilee. It is with gratitude for your leadership and the kindness you’ve shown me and my family that I say, may the light of your crown continue to reign supreme.",,1.7K,4.2K,36K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1531698489889013761,"May 31, 2022","In the aftermath of Uvalde’s preventable tragedy, many of us are asking why Congress seems unable to act. This article provides a useful primer on how the Senate filibuster makes progress on this and other issues difficult, and why it needs to be changed.",https://t.co/gUzDfotMLp,1.4K,3.8K,14K,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1529264954636914688,"May 25, 2022","Across the country, parents are putting their children to bed, reading stories, singing lullabies—and in the back of their minds, they’re worried about what might happen tomorrow after they drop their kids off at school, or take them to a grocery store or any other public space.",https://twitter.com/BarackObama/status/1529264954636914688/analytics,,,,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1529264962987753472,"May 25, 2022","It’s long past time for action, any kind of action. And it’s another tragedy—a quieter but no less tragic one—for families to wait another day.",https://twitter.com/BarackObama/status/1529264962987753472/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1529264965168898048,"May 25, 2022","May God bless the memory of the victims, and in the words of Scripture, heal the brokenhearted and bind up their wounds.",,1K,4.1K,47K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1527749317402013696,"May 21, 2022","We've now lost one million Americans to COVID-19. It's an unfathomable loss – these folks were our parents and grandparents, our sisters and brothers.",https://twitter.com/BarackObama/status/1527749317402013696/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1527749319012524033,"May 21, 2022","Getting vaccinated and boosted remains one of the most important things we can do to protect ourselves and the ones we love. If you haven't already, find a shot at a vaccination location near you at",,782,894,6.6K,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1526312677521428480,"May 17, 2022","This weekend’s shootings in Buffalo offer a tragic reminder of the price we pay for refusing to curb the easy access to guns. It should also serve as a wakeup call for all Americans of goodwill, regardless of party.",https://twitter.com/BarackObama/status/1526312677521428480/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1526312678951641088,"May 17, 2022","We need to repudiate in the strongest terms the politicians and media figures who — whether for political gain or to boost ratings — have used their platforms to promote and normalize “replacement theory” and other starkly racist, anti-Semitic, and nativist conspiracy theories.",https://twitter.com/BarackObama/status/1526312678951641088/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1526312680226799618,"May 17, 2022","It’s despicable, it’s dangerous — and it needs to stop.",https://t.co/0Ch2ZosMhB,919,2.8K,15K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1526189794665107457,"May 16, 2022",I’m proud to announce the Voyager Scholarship with my friend,,1K,1.3K,7.4K,,@bchesky
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1525491905139773442,"May 14, 2022","Across the country, Americans are standing up for abortion rights—and I’m proud of everyone making their voices heard. Join a march near you:",https://twitter.com/BarackObama/status/1525491905139773442/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1525491906565836800,"May 14, 2022","If you can't join a march in person today, you can still get involved. Donate to a local abortion fund. Volunteer with activists who’ve been organizing on this issue for years. And vote on or before November 8 and in every election. Take action:",,438,990,4.4K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1523377561975214080,"May 9, 2022","I’m a Hawai’i kid, so I’ve got to congratulate the Rainbow Warriors for their back-to-back national volleyball championships!",https://twitter.com/BarackObama/status/1523377561975214080/photo/1,1K,1.6K,16K,,@HawaiiMensVB
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1523325020059090945,"May 8, 2022",Happy Mother's Day! I hope you all let the moms and mother-figures in your life know how much they mean to you.,https://twitter.com/BarackObama/status/1523325020059090945/photo/1,2.5K,5.5K,104K,,@MichelleObama
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1519776352240549888,"Apr 29, 2022",When I hear about the courage of young leaders in our,,535,845,5.2K,,@ObamaFoundation
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1519693114356740097,"Apr 28, 2022","Last week, I spoke with some of the young activists who have already recognized the problem that disinformation poses to our communities and are doing their part to fix it. Take a look at our conversation:",,1.3K,2.1K,14K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1517615941412040704,"Apr 23, 2022",I was at,,3.1K,2.8K,16K,,@Stanford
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1517609276067307523,"Apr 23, 2022","Yesterday, I talked about how we should be able to agree on some basic facts – including around issues like climate change – and how companies need to be more careful about the content they promote, especially in ads. This is a good example of progress.",https://t.co/gNCvJlLnWK,2K,1.6K,8.5K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1517569559397474304,"Apr 22, 2022","When it comes to climate change, time really is running out. Earth Day is a reminder that if we pledge to do our part and then follow through on those commitments, we can help preserve and protect our planet for future generations.",,7.5K,7.3K,46K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1517333872375042048,"Apr 22, 2022","The way I’m going to evaluate any proposal touching on social media and the internet is whether it strengthens or weakens the prospects for healthy, inclusive democracy.",https://twitter.com/BarackObama/status/1517333872375042048/analytics,,read image description,ALT,and,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1517333882856566784,"Apr 22, 2022",Solving the disinformation problem won’t cure all that ails our democracies or tears at the fabric of our world. But it can help rebuild the trust and solidarity needed to make democracy stronger.,https://twitter.com/BarackObama/status/1517333882856566784/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1517333885255790592,"Apr 22, 2022","It’s up to each of us to decide what we value, and to use the tools we’ve been given to advance those values. I believe we should use every tool at our disposal to secure our greatest gift – a government of, by, and for the people – for generations to come.",,563,1K,6.5K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1517333880985980928,"Apr 22, 2022","Each of us has to pick a side. Do we allow our democracy to wither? Or do we choose to make it better? That’s the choice we face, and it is a choice worth embracing.",,453,1.9K,8K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1517222378748612608,"Apr 22, 2022","Disinformation is a threat to our democracy, and will continue to be unless we work together to address it. Tune in as I share some thoughts on what we can all do now.",,2K,3.6K,12K,,
,,,,,,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1516809484546584586,"Apr 20, 2022","Tomorrow, I'm heading to Stanford to deliver a speech about changes in the way we create and consume information, and the very real threat it poses to democracy.",https://twitter.com/BarackObama/status/1516809484546584586/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1516809485997723652,"Apr 20, 2022","I've been reading up on this issue, sitting down with academics, researchers, industry leaders and former regulators, and listening to young leaders who are working to make progress.",https://twitter.com/BarackObama/status/1516809485997723652/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1516809487222460427,"Apr 20, 2022","I wanted to share some of what I've read that offers useful context, solutions we can learn from, and interesting perspectives. Check it out, and then tune in to the speech on Thursday at 12:15pm PT.",https://t.co/gjOgVuqIwF,556,1.3K,6.1K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1516519230820212743,"Apr 20, 2022","In recent years, we've seen how quickly disinformation spreads, especially on social media. This has created real challenges for our democracy.",https://twitter.com/BarackObama/status/1516519230820212743/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1516519233022275600,"Apr 20, 2022","Part of the reason it’s hard to bring about change is because we live in a media environment that elevates falsehoods as much as truths, and divides people as much as it brings them together.",https://twitter.com/BarackObama/status/1516519233022275600/analytics,,,,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1515691678140715009,"Apr 17, 2022","Wishing all who celebrate today a blessed and joyful Easter. After a difficult couple of years, let’s give thanks for all the gifts we enjoy—and the people who make this life special.",https://twitter.com/BarackObama/status/1515691678140715009/photo/1,2K,4.2K,59K,,
https://twitter.com/BarackObama,@BarackObama,https://twitter.com/BarackObama/status/1515073777494802434,"Apr 16, 2022",Michelle and I send our warmest wishes to all those gathering tonight for Passover Seder. Chag sameach!,https://twitter.com/BarackObama/status/1515073777494802434/photo/1,1.7K,1.9K,29K,,
