UserId,Tweets,Likes,Comments,Retweets,Tweet_Url
@MrBeast,"I launched 100,000 fireworks inside my house.. go watch the new video!",112K,4.5K,4.4K,https://twitter.com/MrBeast/status/1677709925663797249
@MrBeast,Today is America day,105K,4.1K,5.3K,https://twitter.com/MrBeast/status/1676312181313269776
@MrBeast,He just followed me,73K,1.9K,1.1K,https://twitter.com/MrBeast/status/1675971756077596672
@MrBeast,I hit my tweet viewing limit for the day. Wtf do I do with my life now,333K,14K,19K,https://twitter.com/MrBeast/status/1675517366006890500
@MrBeast,50 million people saw me in my underwear yesterday.. why do I have this much power?,245K,7.7K,7.5K,https://twitter.com/MrBeast/status/1674761869658058759
@MrBeast,"Woke up and realized I was obese so I started lifting and walking 12,500 steps a day. Still got a long way to being yoked but I’m happy with my progress so far",739K,26K,31K,https://twitter.com/MrBeast/status/1674429048095916032
@MrBeast,"I was invited earlier this month to ride the titanic submarine, I said no. Kind of scary that I could have been on it",610K,16K,41K,https://twitter.com/MrBeast/status/1672952297163218946
@MrBeast,Despite ^ I’m still gonna share everything I know publicly because life would be boring if I kept it all in haha. Also helping small creators is fun,37K,1.1K,692,https://twitter.com/MrBeast/status/1670969187605331973
@MrBeast,Can we end the trend of photoshopping fake tweets of mine as thumbnails? Thx,105K,1.8K,1.4K,https://twitter.com/MrBeast/status/1670596628640587777
@MrBeast,Was 40%+ body fat and now I’m sub 20% body fat. Give me 6 more months and I should be able to share some sick before and after pics,80K,1.4K,902,https://twitter.com/MrBeast/status/1667986192212828161
@MrBeast,Beat Squid Games by 5 million views. Second most viewed video in YouTube history in 24 hours right behind Chris rock slapping Will smith lol,36K,1.2K,782,https://twitter.com/MrBeast/status/1667925483885932547
@MrBeast,Hey,213K,4.4K,11K,https://twitter.com/MrBeast/status/1666165822320943104
@MrBeast,"It went so fast we just added another $300,000! Enjoy the $",9.8K,1.1K,357,https://twitter.com/MrBeast/status/1664684888677548065
@MrBeast,New video almost broke the record for most views in 24 hours on a non music video.. guess I should do more like this,82K,3.2K,2.7K,https://twitter.com/MrBeast/status/1662922663344340993
@MrBeast,In the new video we really stepped up the storytelling and editing! I hope you all enjoyed it,37K,1.8K,1.2K,https://twitter.com/MrBeast/status/1662578302010245124
@MrBeast,"Go watch my new video to see a 1 year old and a 100 year old compete for $500,000 lol",40K,1.8K,1.5K,https://twitter.com/MrBeast/status/1662568873302847489
@MrBeast,"I forgot to mention the winner gets $500,000 haha

Also, this video is insane, we used over 300 cameras and filmed for 7 days. Can’t wait for Saturday!",20K,920,433,https://twitter.com/MrBeast/status/1661605056230174788
@MrBeast,Here’s how many YT views I’ve gotten every year of my life. Another successful year,83K,3.7K,2.5K,https://twitter.com/MrBeast/status/1655236784245157888
@MrBeast,Here’s how many YT views I’ve gotten every year of my life. Another successful year,83K,3.7K,2.5K,https://twitter.com/MrBeast/status/1655236784245157888
@MrBeast,"We helped 1,000 deaf people hear again! Go watch :D",202K,8.1K,9.8K,https://twitter.com/MrBeast/status/1654940405845348352
@MrBeast,"Almost 4,000 hours of editing has gone into my next video.. brand new style, can’t wait for all of you to see it Saturday :)",157K,5.6K,5.4K,https://twitter.com/MrBeast/status/1653379338107076609
@MrBeast,"Btw I appreciate all of you and I promise to make good use of all this attention I’m getting. Havnt uploaded in a bit because I’ve been working on my biggest project yet, next video will blow you minds",31K,1.1K,565,https://twitter.com/MrBeast/status/1651978228846964738
@MrBeast,Me and Pewdiepie finally met,486K,7.8K,21K,https://twitter.com/MrBeast/status/1651731594393034753
@MrBeast,One time I struck out so badly in little league that my coach unironically asked my mom to get my eyes checked and the eye doc said they were fine and I was super embarrassed to tell my coach that I don’t have bad vision I just suck,94K,3.2K,2.4K,https://twitter.com/MrBeast/status/1648857385082011648
@MrBeast,"Elon Musk is now paying me $5 a month, who’s really in charge now",330K,6.6K,11K,https://twitter.com/MrBeast/status/1648442202992021504
@MrBeast,We gave away a couple million dollars worth of clothes to people in need! All revenue from this video helps us fund the next philanthropic project,63K,2.9K,2.4K,https://twitter.com/MrBeast/status/1648399672086761472
@MrBeast,I wonder what 16 year old me would say if he saw this screenshot. I was 5 years into making content still getting basically 0 views a video and everyone kept telling me I was crazy and to quit. I bet he wouldn’t believe this is real lol,109K,4.9K,3.5K,https://twitter.com/MrBeast/status/1643298218518667273
@MrBeast,"If you’re a streamer or youtuber and ever want to react to our videos, go for it! I don’t mind",147K,4.4K,3.7K,https://twitter.com/MrBeast/status/1642716869583839236
@MrBeast,Just uploaded!,46K,2.2K,1K,https://twitter.com/MrBeast/status/1642256158328012800
@MrBeast,"This is the retention chart after 50,000,000 views. Pretty crazy to see how flat it is",30K,1.3K,657,https://twitter.com/MrBeast/status/1638568519083196417
@MrBeast,I appreciate all of you,155K,8.6K,4.5K,https://twitter.com/MrBeast/status/1637960379694305281
@MrBeast,"Just a reminder for those of you that don’t normally watch this channel, Beast Philanthropy is a charity we run and all the revenue from these videos goes towards running our food pantries and helping people around the world. Our charity owns this channel, I thought it’d be fun…",39K,1.3K,1.3K,https://twitter.com/MrBeast/status/1633754379231670273
@MrBeast,Hola Mexico,260K,11K,9.4K,https://twitter.com/MrBeast/status/1633501931518795778
@MrBeast,"To show how grateful I am to everyone that helped tiddy things up I’m going to donate $100,000 to charity. What charity should I donate to? Appreciate you all!",41K,4.3K,1K,https://twitter.com/MrBeast/status/1632998210015989763
@MrBeast,I want to find the most creative people in the world to help inspire me how to make the videos even better. If you have experience working on productions apply here! (We review every application),22K,2.4K,1.4K,https://twitter.com/MrBeast/status/1630248975864586240
@MrBeast,"According to this over half my Twitter audience is above the age of 20, nice",37K,1.4K,442,https://twitter.com/MrBeast/status/1628150547940274177
@MrBeast,I unironically had someone ask me for a picture today because I’m in Fortnite,166K,2.9K,3.3K,https://twitter.com/MrBeast/status/1627441026678898688
@MrBeast,"I wanted to run this as a Super Bowl ad but 7 million dollars was a lot of $ so you guys get it here

Try our Deez Nuts bar! -",212K,5.4K,15K,https://twitter.com/MrBeast/status/1625584585290440727
@MrBeast,"Our videos this year are going to blow your mind, got some big stuff planned :)",72K,3.3K,2K,https://twitter.com/MrBeast/status/1625252387974938624
