UserId,Tweets,Likes,Comments,Retweets,Tweet_Url
@YouTube,drop a short that can make you laugh in less than 10 seconds,1K,357,155,https://twitter.com/YouTube/status/1703468864627937313
@YouTube,Fall is the best season of the year and nothing else comes close.,567,129,119,https://twitter.com/YouTube/status/1703438793196364203
@YouTube,watched too many grwm videos and now i’m running late,742,112,88,https://twitter.com/YouTube/status/1703408467078271038
@YouTube,the world’s just a little bit prettier when you see it through the window of a train,1.1K,213,145,https://twitter.com/YouTube/status/1703166873280373016
@YouTube,drop a tv character who perfectly captures virgo energy,630,155,104,https://twitter.com/YouTube/status/1703106475965493445
@YouTube,september? you mean pre-halloween?,1.6K,296,257,https://twitter.com/YouTube/status/1703046079594320306
@YouTube,"this month and every month, we’re celebrating Latinx creators. thank you for sharing your stories, your communities, and your love",693,732,749,https://twitter.com/YouTube/status/1702698791348953565
@YouTube,if you think about it cooking tutorials are really just mini documentaries about mac and cheese,886,215,140,https://twitter.com/YouTube/status/1702064611350954040
@YouTube,thinking about everyone who had to go back to school before GWRMs existed,753,135,120,https://twitter.com/YouTube/status/1702019313622818963
@YouTube,what 90's tv theme song gets stuck in your head without warning,1K,466,250,https://twitter.com/YouTube/status/1701672023276052930
@YouTube,what are you grateful for today?,3.2K,1.5K,642,https://twitter.com/YouTube/status/1701604075488575726
@YouTube,"happy virgo season. hope you’re out there doing that fun, extremely organized thing you’ve had planned for a whole year",1.1K,251,272,https://twitter.com/YouTube/status/1700992546649055609
@YouTube,football szn is HERE! and we’ve got you with,762,231,234,https://twitter.com/YouTube/status/1700960784468054046
@YouTube,how've you found the YouTube el classico? who do you think is going to win?,1K,169,157,https://twitter.com/YouTube/status/1700523768995586329
@YouTube,don’t mind me i’m just sitting here cackling at hilarious animations,517,138,175,https://twitter.com/YouTube/status/1700252669963555080
@YouTube,who's taking the W and the trophy home with them tomorrow,724,106,141,https://twitter.com/YouTube/status/1700214922880160230
@YouTube,*watching a video where a seal gets a bucket of fish* “couldn’t have happened to a nicer guy”,590,110,164,https://twitter.com/YouTube/status/1700207371392274572
@YouTube,which channel do you seek out when you need an immediate dose of positive vibes?,1.9K,1.5K,406,https://twitter.com/YouTube/status/1700146975595802925
@YouTube,shoutout to anyone who’s ever searched “how to tie a tie easy” 20 minutes before a wedding. i see you and i accept you,1K,184,203,https://twitter.com/YouTube/status/1699897833984299349
