userId_url,UserId_Url,UserId,UserId,Tweet_Url,date-time,css-4rbku5 2,css-4rbku5 href 5,css-4rbku5 3,css-4rbku5 href 6,css-4rbku5 4,css-4rbku5 href 7,css-4rbku5 href 8,css-4rbku5 href 9,attached_media,tweets,Comments,css-4rbku5 href 10,Impressions,css-4rbku5 href 11,Tweets,likes,Likes,Retweets
https://twitter.com/toisports,https://twitter.com/toisports,TOI Sports,@toisports,https://twitter.com/toisports/status/1720115500544582006,12h,#MohammedShami,https://twitter.com/hashtag/MohammedShami?src=hashtag_click,#INDvSL,https://twitter.com/hashtag/INDvSL?src=hashtag_click,#ODIWorldCup,https://twitter.com/hashtag/ODIWorldCup?src=hashtag_click,https://twitter.com/hashtag/CWC23?src=hashtag_click,https://twitter.com/toisports/status/1720115500544582006/photo/1,https://pbs.twimg.com/media/F98T4Y0bYAAuj75?format=jpg&name=small,ICC Cricket World Cup,4,https://twitter.com/toisports/status/1720115500544582006/analytics,10K,https://twitter.com/timesofindia,"'s ball on head gesture takes social media by storm 

Read:",,78,
https://twitter.com/timesofindia,https://twitter.com/timesofindia,The Times Of India,@timesofindia,https://twitter.com/timesofindia/status/1720112279407018230,12h,,,,,,,,https://t.co/OiZM6FWdAm,https://pbs.twimg.com/card_img/1720100386437271552/JOCzAVlx?format=jpg&name=small,timesofindia.indiatimes.com,2,https://twitter.com/timesofindia/status/1720112279407018230/analytics,6.2K,,"Narendra Modi accuses Congress of promoting corruption, vows to clean governance in Chhattisgarh",,1,15
https://twitter.com/timesofindia,https://twitter.com/timesofindia,The Times Of India,@timesofindia,https://twitter.com/timesofindia/status/1720109196631515155,12h,,,,,,,,https://t.co/dgO0diLBbR,https://pbs.twimg.com/card_img/1720109161764331520/mg0_9IXD?format=jpg&name=small,timesofindia.indiatimes.com,1,https://twitter.com/timesofindia/status/1720109196631515155/analytics,7.1K,,1181 candidates in the running for Chhattisgarh assembly elections in two phases,,10,
https://twitter.com/timesofindia,https://twitter.com/timesofindia,The Times Of India,@timesofindia,https://twitter.com/timesofindia/status/1720108516633870365,12h,,,,,,,,https://t.co/sw4nvQV6iZ,https://pbs.twimg.com/card_img/1720094324342636544/tK1slJ1S?format=jpg&name=small,timesofindia.indiatimes.com,1,https://twitter.com/timesofindia/status/1720108516633870365/analytics,6.1K,,"Shiv Sena MLAs disqualification, cross examination to begin before Narwekar on November 21",,13,
https://twitter.com/timesofindia,https://twitter.com/timesofindia,The Times Of India,@timesofindia,https://twitter.com/timesofindia/status/1720105310256554449,13h,#ED,https://twitter.com/hashtag/ED?src=hashtag_click,#MahadevApp,https://twitter.com/hashtag/MahadevApp?src=hashtag_click,#AssemblyElections,https://twitter.com/hashtag/AssemblyElections?src=hashtag_click,https://twitter.com/timesofindia/status/1720105310256554449/photo/1,https://twitter.com/timesofindia/status/1720105310256554449/analytics,https://pbs.twimg.com/media/F98KiZDbMAAeCsU?format=png&name=small,"), acting on an intelligence input that a large amount of cash is being moved in Chhattisgarh by the promoters of the",in relation to the,,", has been conducting a search operation since the afternoon of 2.11.2023.",,123,39K,,
https://twitter.com/timesofindia,https://twitter.com/timesofindia,The Times Of India,@timesofindia,https://twitter.com/timesofindia/status/1720105466263724122,13h,#ED,https://twitter.com/hashtag/ED?src=hashtag_click,#MahadevApp,https://twitter.com/hashtag/MahadevApp?src=hashtag_click,#UAE,https://twitter.com/hashtag/UAE?src=hashtag_click,https://twitter.com/hashtag/Raipur?src=hashtag_click,https://twitter.com/timesofindia/status/1720105466263724122/analytics,,who was sent from,"especially, to deliver large amount of cash for electioneering expenses of a political party.  

ED intercepted the courier at a hotel in",,and seized Rs 3.12 crore in cash from his…,,20,6.9K,Show more,
https://twitter.com/timesofindia,https://twitter.com/timesofindia,The Times Of India,@timesofindia,https://twitter.com/timesofindia/status/1720105661013635277,13h,#Bhilai,https://twitter.com/hashtag/Bhilai?src=hashtag_click,#MahadevApp,https://twitter.com/hashtag/MahadevApp?src=hashtag_click,,,,,,Show more,1,https://twitter.com/timesofindia/status/1720105661013635277/analytics,6K,,"Furthermore, cash amounting to Rs 1.8 crore was found at his hideout in",. A few benami bank accounts of the,7,
https://twitter.com/timesofindia,https://twitter.com/timesofindia,The Times Of India,@timesofindia,https://twitter.com/timesofindia/status/1720104729882378641,13h,,,,,,,,https://t.co/Qt6nQep0TL,https://pbs.twimg.com/card_img/1720099723439423488/NLAMZc0m?format=jpg&name=small,timesofindia.indiatimes.com,1,https://twitter.com/timesofindia/status/1720104729882378641/analytics,6.8K,,Tata Motors consolidated net profit at Rs 3800 crore,,10,
https://twitter.com/timesofindia,https://twitter.com/timesofindia,The Times Of India,@timesofindia,https://twitter.com/timesofindia/status/1720100954673201474,13h,#MahuaMoitra,https://twitter.com/hashtag/MahuaMoitra?src=hashtag_click,,,,,,https://t.co/EPYz6E2DR4,https://pbs.twimg.com/card_img/1720096059899432960/2pKxqqga?format=jpg&name=small,timesofindia.indiatimes.com,4,https://twitter.com/timesofindia/status/1720100954673201474/analytics,7.6K,,Cash-for-query case:,accuses ethics panel chair of 'unethical & sordid' behaviour,1,20
https://twitter.com/ETimesTV,https://twitter.com/ETimesTV,ETimes TV,@ETimesTV,https://twitter.com/ETimesTV/status/1720095869591273825,13h,#sagarparekh,https://twitter.com/hashtag/sagarparekh?src=hashtag_click,#anupamaa,https://twitter.com/hashtag/anupamaa?src=hashtag_click,#etimestv,https://twitter.com/hashtag/etimestv?src=hashtag_click,,https://t.co/szc5SCeDQf,https://pbs.twimg.com/card_img/1720095870023307265/mwNiOSXf?format=jpg&name=small,timesofindia.indiatimes.com,1,https://twitter.com/ETimesTV/status/1720095869591273825/analytics,6.4K,https://twitter.com/timesofindia,"Exclusive! Sagar Parekh: If the makers want to bring me back for a role in Anupamaa, I will surely do it",,2,7
